Student_ID,Course_ID,Grade
S0388,C006,C
S0389,C010,A
S0389,C009,A
S0389,C003,D
S0389,C004,A
S0390,C007,F
S0390,C002,B
S0390,C010,B
S0390,C005,B
S0391,C010,A
S0391,C002,B
S0391,C009,A
S0391,C007,C
S0392,C003,D
S0392,C009,F
S0392,C001,A
S0392,C002,B
S0392,C010,C
S0393,C002,B
S0393,C008,B
S0393,C003,A
S0393,C006,A
S0393,C007,D
S0394,C001,A
S0394,C007,B
S0394,C008,B
S0394,C010,D
S0394,C002,D
S0395,C004,B
S0395,C003,C
S0395,C007,B
S0396,C009,C
S0396,C003,D
S0396,C007,A
S0396,C008,C
S0396,C002,A
S0397,C006,B
S0397,C003,F
S0397,C010,D
S0397,C004,F
S0397,C009,B
S0398,C005,F
S0398,C008,D
S0398,C007,A
S0399,C009,B
S0399,C002,D
S0399,C006,A
S0400,C001,B
S0400,C008,C
S0400,C005,A
S0400,C010,C
S0400,C006,B
S0401,C007,A
S0401,C004,C
S0401,C003,A
S0401,C010,D
S0401,C009,A
S0402,C005,A
S0402,C008,B
S0402,C004,F
S0402,C002,D
S0403,C009,C
S0403,C001,A
S0403,C010,C
S0404,C005,D
S0404,C008,B
S0404,C010,A
S0404,C002,B
S0404,C001,A
S0405,C001,C
S0405,C002,B
S0405,C009,A
S0405,C006,C
S0406,C003,A
S0406,C001,A
S0406,C004,A
S0406,C002,B
S0406,C010,B
S0407,C002,C
S0407,C006,C
S0407,C010,B
S0407,C004,A
S0408,C003,F
S0408,C007,C
S0408,C002,C
S0408,C006,A
S0409,C001,A
S0409,C009,A
S0409,C006,B
S0409,C003,B
S0410,C002,B
S0410,C010,F
S0410,C006,B
S0410,C008,A
S0411,C001,A
S0411,C010,C
S0411,C005,A
S0411,C009,A
S0412,C008,C
S0412,C003,A
S0412,C006,C
S0412,C007,B
S0412,C010,C
S0413,C010,A
S0413,C006,C
S0413,C009,B
S0414,C002,C
S0414,C009,B
S0414,C003,A
S0414,C008,A
S0414,C004,D
S0415,C004,D
S0415,C002,D
S0415,C001,A
S0415,C009,B
S0415,C008,A
S0416,C004,C
S0416,C007,F
S0416,C002,B
S0416,C003,B
S0417,C010,F
S0417,C004,A
S0417,C002,B
S0417,C005,D
S0418,C006,F
S0418,C002,D
S0418,C003,B
S0419,C007,C
S0419,C001,D
S0419,C008,F
S0419,C004,A
S0419,C010,C
S0420,C005,D
S0420,C004,D
S0420,C006,A
S0420,C009,D
S0421,C009,B
S0421,C001,C
S0421,C006,A
S0421,C003,A
S0422,C008,C
S0422,C004,A
S0422,C003,C
S0422,C001,B
S0423,C010,B
S0423,C009,C
S0423,C003,B
S0423,C005,D
S0424,C004,A
S0424,C009,A
S0424,C002,C
S0425,C001,C
S0425,C004,B
S0425,C005,C
S0425,C009,A
S0426,C004,A
S0426,C009,A
S0426,C007,A
S0426,C005,A
S0427,C001,C
S0427,C010,D
S0427,C007,A
S0427,C009,D
S0428,C010,D
S0428,C005,B
S0428,C006,B
S0428,C003,A
S0429,C010,B
S0429,C007,F
S0429,C009,A
S0430,C004,B
S0430,C008,B
S0430,C002,A
S0430,C010,B
S0431,C003,D
S0431,C005,B
S0431,C006,A
S0431,C007,A
S0432,C004,B
S0432,C005,D
S0432,C010,B
S0432,C002,B
S0433,C006,A
S0433,C010,B
S0433,C003,A
S0433,C007,A
S0433,C005,B
S0434,C001,C
S0434,C005,B
S0434,C004,C
S0434,C007,A
S0434,C003,C
S0435,C006,B
S0435,C008,A
S0435,C003,A
S0435,C009,C
S0436,C004,A
S0436,C005,B
S0436,C010,C
S0436,C001,B
S0437,C007,F
S0437,C009,B
S0437,C002,B
S0437,C001,A
S0438,C002,A
S0438,C007,C
S0438,C008,B
S0439,C007,A
S0439,C003,A
S0439,C001,A
S0439,C008,A
S0440,C003,B
S0440,C006,C
S0440,C007,B
S0441,C003,C
S0441,C004,C
S0441,C010,A
S0441,C005,A
S0441,C002,A
S0442,C003,C
S0442,C005,A
S0442,C007,F
S0442,C009,A
S0443,C002,A
S0443,C004,A
S0443,C001,A
S0443,C006,B
S0444,C006,A
S0444,C001,B
S0444,C002,C
S0444,C008,B
S0445,C010,B
S0445,C007,C
S0445,C001,A
S0445,C002,C
S0445,C008,C
S0446,C001,F
S0446,C007,A
S0446,C003,B
S0447,C007,A
S0447,C001,B
S0447,C010,B
S0447,C009,B
S0448,C009,D
S0448,C005,A
S0448,C008,C
S0449,C003,A
S0449,C007,A
S0449,C010,D
S0449,C001,A
S0449,C005,B
S0450,C004,C
S0450,C005,B
S0450,C001,A
S0450,C010,B
S0450,C003,D
S0451,C003,B
S0451,C002,B
S0451,C009,B
S0451,C001,B
S0451,C004,A
S0452,C004,D
S0452,C008,B
S0452,C002,A
S0453,C004,B
S0453,C002,A
S0453,C007,B
S0453,C008,B
S0454,C006,A
S0454,C004,C
S0454,C003,A
S0454,C001,B
S0454,C005,C
S0455,C008,A
S0455,C010,B
S0455,C006,B
S0456,C008,A
S0456,C005,A
S0456,C010,C
S0456,C007,D
S0456,C006,B
S0457,C007,A
S0457,C001,B
S0457,C004,B
S0458,C002,A
S0458,C007,B
S0458,C004,D
S0458,C005,B
S0459,C010,B
S0459,C001,A
S0459,C005,A
S0459,C004,B
S0459,C002,B
S0460,C010,C
S0460,C002,A
S0460,C009,B
S0460,C001,A
S0460,C004,D
S0461,C003,C
S0461,C007,B
S0461,C008,B
S0462,C008,B
S0462,C009,B
S0462,C001,A
S0463,C010,B
S0463,C004,A
S0463,C008,C
S0463,C006,F
S0464,C006,B
S0464,C003,D
S0464,C005,B
S0464,C008,A
S0464,C001,B
S0465,C006,B
S0465,C009,B
S0465,C002,F
S0465,C004,B
S0466,C008,A
S0466,C004,A
S0466,C007,C
S0466,C010,A
S0466,C009,A
S0467,C002,D
S0467,C009,B
S0467,C005,B
S0467,C004,C
S0467,C010,C
S0468,C005,A
S0468,C010,A
S0468,C008,B
S0468,C002,D
S0468,C009,C
S0469,C003,D
S0469,C004,C
S0469,C005,C
S0470,C004,B
S0470,C006,D
S0470,C009,B
S0470,C002,A
S0470,C007,F
S0471,C003,B
S0471,C002,A
S0471,C001,F
S0472,C010,C
S0472,C006,C
S0472,C004,C
S0473,C009,A
S0473,C005,A
S0473,C002,B
S0473,C004,A
S0473,C008,B
S0474,C010,A
S0474,C002,A
S0474,C008,C
S0474,C009,D
S0474,C007,B
S0475,C001,F
S0475,C005,B
S0475,C002,C
S0476,C010,C
S0476,C003,B
S0476,C002,F
S0476,C001,C
S0477,C009,C
S0477,C004,C
S0477,C006,A
S0477,C001,B
S0477,C010,C
S0478,C006,B
S0478,C008,F
S0478,C007,B
S0479,C006,C
S0479,C008,D
S0479,C003,C
S0479,C002,A
S0479,C010,B
S0480,C006,D
S0480,C003,A
S0480,C010,F
S0480,C001,B
S0481,C002,A
S0481,C003,B
S0481,C001,B
S0481,C006,A
S0481,C007,A
S0482,C007,C
S0482,C010,B
S0482,C001,B
S0482,C008,B
S0483,C006,A
S0483,C003,B
S0483,C009,B
S0483,C001,A
S0484,C005,D
S0484,C010,C
S0484,C003,C
S0484,C004,D
S0485,C001,F
S0485,C007,A
S0485,C006,D
S0485,C010,C
S0486,C001,B
S0486,C003,D
S0486,C009,A
S0486,C005,D
S0486,C002,B
S0487,C002,B
S0487,C004,C
S0487,C008,B
S0488,C007,A
S0488,C002,D
S0488,C004,B
S0488,C001,D
S0488,C005,B
S0489,C010,A
S0489,C001,B
S0489,C007,B
S0490,C008,C
S0490,C004,B
S0490,C010,B
S0490,C009,A
S0490,C005,C
S0491,C003,C
S0491,C006,A
S0491,C004,A
S0491,C008,B
S0492,C005,B
S0492,C003,C
S0492,C010,A
S0492,C006,B
S0493,C009,D
S0493,C001,C
S0493,C010,B
S0493,C007,A
S0494,C008,A
S0494,C010,B
S0494,C007,B
S0495,C008,A
S0495,C007,B
S0495,C006,A
S0495,C004,F
S0496,C005,B
S0496,C006,B
S0496,C008,C
S0496,C009,F
S0496,C007,D
S0497,C008,C
S0497,C001,A
S0497,C006,D
S0497,C003,A
S0498,C010,B
S0498,C001,B
S0498,C009,C
S0498,C007,D
S0498,C003,B
S0499,C005,F
S0499,C010,F
S0499,C007,A
S0499,C008,A
S0499,C002,A
S0500,C007,F
S0500,C008,A
S0500,C010,B
S0501,C005,D
S0501,C003,D
S0501,C009,B
S0501,C001,A
S0501,C006,C
S0502,C005,B
S0502,C003,F
S0502,C007,D
S0503,C010,C
S0503,C006,D
S0503,C003,A
S0503,C007,B
S0504,C003,F
S0504,C004,C
S0504,C001,D
S0504,C009,D
S0504,C010,D
S0505,C002,F
S0505,C007,A
S0505,C005,D
S0505,C003,D
S0506,C008,B
S0506,C009,B
S0506,C006,A
S0506,C004,D
S0507,C003,C
S0507,C002,F
S0507,C008,D
S0507,C006,B
S0507,C001,B
S0508,C002,B
S0508,C001,A
S0508,C010,B
S0509,C010,A
S0509,C003,D
S0509,C005,A
S0510,C002,D
S0510,C009,B
S0510,C001,D
S0511,C001,B
S0511,C002,A
S0511,C007,B
S0511,C008,D
S0511,C009,A
S0512,C005,C
S0512,C001,B
S0512,C007,A
S0513,C004,C
S0513,C007,D
S0513,C009,A
S0514,C005,A
S0514,C006,B
S0514,C008,B
S0515,C009,C
S0515,C006,A
S0515,C005,A
S0515,C010,C
S0515,C001,B
S0516,C010,C
S0516,C003,D
S0516,C009,A
S0516,C007,B
S0517,C005,C
S0517,C007,B
S0517,C004,A
S0518,C005,D
S0518,C010,A
S0518,C001,C
S0518,C003,C
S0519,C001,C
S0519,C003,B
S0519,C005,A
S0519,C010,C
S0519,C006,C
S0520,C007,A
S0520,C009,A
S0520,C004,A
S0520,C001,B
S0520,C006,B
S0521,C003,A
S0521,C009,C
S0521,C010,A
S0522,C010,F
S0522,C003,A
S0522,C002,D
S0522,C009,B
S0523,C003,A
S0523,C004,B
S0523,C002,B
S0523,C006,A
S0523,C001,B
S0524,C002,B
S0524,C003,C
S0524,C001,B
S0525,C005,B
S0525,C010,B
S0525,C008,C
S0526,C010,A
S0526,C009,D
S0526,C001,C
S0527,C006,C
S0527,C007,C
S0527,C009,D
S0528,C003,B
S0528,C005,D
S0528,C010,C
S0528,C002,C
S0528,C001,C
S0529,C010,A
S0529,C007,C
S0529,C002,A
S0529,C008,B
S0529,C004,D
S0530,C002,A
S0530,C004,B
S0530,C003,A
S0530,C009,C
S0531,C008,B
S0531,C003,B
S0531,C005,A
S0531,C010,B
S0532,C001,A
S0532,C006,A
S0532,C008,C
S0532,C004,F
S0533,C003,A
S0533,C006,F
S0533,C008,C
S0533,C001,C
S0534,C010,F
S0534,C004,A
S0534,C009,D
S0534,C003,A
S0534,C007,A
S0535,C003,A
S0535,C009,C
S0535,C006,F
S0536,C003,B
S0536,C007,B
S0536,C001,B
S0536,C009,D
S0537,C004,F
S0537,C009,D
S0537,C001,B
S0537,C007,C
S0537,C002,B
S0538,C009,B
S0538,C010,A
S0538,C005,B
S0539,C008,B
S0539,C007,A
S0539,C001,D
S0540,C002,A
S0540,C005,B
S0540,C001,D
S0540,C008,B
S0540,C004,F
S0541,C004,B
S0541,C009,A
S0541,C008,B
S0541,C005,B
S0542,C004,D
S0542,C008,D
S0542,C001,A
S0542,C010,D
S0543,C005,B
S0543,C003,C
S0543,C008,A
S0544,C009,D
S0544,C003,B
S0544,C005,A
S0544,C001,B
S0545,C003,B
S0545,C004,C
S0545,C005,A
S0546,C005,C
S0546,C010,A
S0546,C006,B
S0546,C003,A
S0546,C008,B
S0547,C003,A
S0547,C004,A
S0547,C005,B
S0547,C002,D
S0547,C007,C
S0548,C005,A
S0548,C003,B
S0548,C002,F
S0548,C010,D
S0548,C004,A
S0549,C005,C
S0549,C003,C
S0549,C006,B
S0549,C002,B
S0550,C009,A
S0550,C003,B
S0550,C008,B
S0550,C004,A
S0550,C010,A
S0551,C003,B
S0551,C005,B
S0551,C002,A
S0551,C004,A
S0552,C009,B
S0552,C010,B
S0552,C004,B
S0552,C003,B
S0553,C003,B
S0553,C007,F
S0553,C010,A
S0553,C004,B
S0553,C006,A
S0554,C009,B
S0554,C007,C
S0554,C008,D
S0554,C004,A
S0554,C006,C
S0555,C001,C
S0555,C008,A
S0555,C004,C
S0555,C005,D
S0555,C010,A
S0556,C008,B
S0556,C006,D
S0556,C002,D
S0556,C010,F
S0557,C001,A
S0557,C005,B
S0557,C007,B
S0558,C007,D
S0558,C006,B
S0558,C002,A
S0558,C010,F
S0559,C001,B
S0559,C006,C
S0559,C008,B
S0559,C002,D
S0559,C005,B
S0560,C008,C
S0560,C009,B
S0560,C002,B
S0561,C010,B
S0561,C002,A
S0561,C001,A
S0562,C005,C
S0562,C001,A
S0562,C010,A
S0562,C009,B
S0562,C003,A
S0563,C006,B
S0563,C004,B
S0563,C005,A
S0564,C009,B
S0564,C010,D
S0564,C001,A
S0565,C006,A
S0565,C009,D
S0565,C005,B
S0565,C010,C
S0565,C002,A
S0566,C004,A
S0566,C008,B
S0566,C005,B
S0567,C007,D
S0567,C002,B
S0567,C010,D
S0568,C004,A
S0568,C002,A
S0568,C005,D
S0568,C009,C
S0568,C006,B
S0569,C007,A
S0569,C004,C
S0569,C006,F
S0569,C008,C
S0570,C005,A
S0570,C010,D
S0570,C003,B
S0571,C008,F
S0571,C010,C
S0571,C007,B
S0571,C002,B
S0572,C006,A
S0572,C001,D
S0572,C005,D
S0572,C007,D
S0572,C009,B
S0573,C004,B
S0573,C010,D
S0573,C001,C
S0573,C008,C
S0573,C002,D
S0574,C003,D
S0574,C009,D
S0574,C001,A
S0574,C010,A
S0574,C002,A
S0575,C001,D
S0575,C006,A
S0575,C008,A
S0575,C007,A
S0575,C003,D
S0576,C007,B
S0576,C008,D
S0576,C006,C
S0576,C004,B
S0576,C003,A
S0577,C006,B
S0577,C008,F
S0577,C003,A
S0578,C008,A
S0578,C006,A
S0578,C004,F
S0578,C009,B
S0579,C007,D
S0579,C003,A
S0579,C010,A
S0579,C002,A
S0579,C008,A
S0580,C009,B
S0580,C007,D
S0580,C005,D
S0581,C003,C
S0581,C005,B
S0581,C001,D
S0581,C007,B
S0581,C009,A
S0582,C004,C
S0582,C008,A
S0582,C010,C
S0583,C003,D
S0583,C007,A
S0583,C006,B
S0584,C001,C
S0584,C004,F
S0584,C006,D
S0585,C010,D
S0585,C006,D
S0585,C003,B
S0586,C002,B
S0586,C004,B
S0586,C005,B
S0586,C009,A
S0587,C009,A
S0587,C006,B
S0587,C008,A
S0588,C009,F
S0588,C010,D
S0588,C004,A
S0589,C008,C
S0589,C007,C
S0589,C010,C
S0590,C005,C
S0590,C008,C
S0590,C007,D
S0590,C006,D
S0591,C005,A
S0591,C002,C
S0591,C009,B
S0591,C008,C
S0591,C007,B
S0592,C006,F
S0592,C005,B
S0592,C004,B
S0592,C008,C
S0593,C007,C
S0593,C005,C
S0593,C004,B
S0593,C009,D
S0593,C001,A
S0594,C004,B
S0594,C009,B
S0594,C002,B
S0594,C008,D
S0595,C003,A
S0595,C010,B
S0595,C001,A
S0595,C008,B
S0595,C009,B
S0596,C009,A
S0596,C005,B
S0596,C002,C
S0597,C004,C
S0597,C003,A
S0597,C010,C
S0598,C001,C
S0598,C009,B
S0598,C004,C
S0598,C010,A
S0599,C008,C
S0599,C002,B
S0599,C004,B
S0600,C009,A
S0600,C001,F
S0600,C003,A
S0601,C002,A
S0601,C003,A
S0601,C009,C
S0601,C008,C
S0602,C010,A
S0602,C002,D
S0602,C009,C
S0602,C007,B
S0603,C007,B
S0603,C004,C
S0603,C008,A
S0603,C005,A
S0604,C001,D
S0604,C009,C
S0604,C010,C
S0605,C009,C
S0605,C003,B
S0605,C006,A
S0605,C002,C
S0605,C007,A
S0606,C006,A
S0606,C002,A
S0606,C005,C
S0606,C001,C
S0607,C001,C
S0607,C008,B
S0607,C007,C
S0608,C010,B
S0608,C009,A
S0608,C004,C
S0608,C003,C
S0609,C002,A
S0609,C005,A
S0609,C001,D
S0610,C005,C
S0610,C006,B
S0610,C009,B
S0610,C002,B
S0610,C010,A
S0611,C003,B
S0611,C010,B
S0611,C008,A
S0611,C007,B
S0612,C001,B
S0612,C010,C
S0612,C007,D
S0613,C001,C
S0613,C006,D
S0613,C002,B
S0613,C007,A
S0614,C007,C
S0614,C008,C
S0614,C002,B
S0614,C006,B
S0614,C001,C
S0615,C009,D
S0615,C008,B
S0615,C003,A
S0615,C007,C
S0615,C005,D
S0616,C008,A
S0616,C004,C
S0616,C001,D
S0616,C007,B
S0616,C006,A
S0617,C006,C
S0617,C008,D
S0617,C002,C
S0618,C007,B
S0618,C008,D
S0618,C005,C
S0618,C006,A
S0618,C001,F
S0619,C008,A
S0619,C003,B
S0619,C006,B
S0620,C001,F
S0620,C006,C
S0620,C005,A
S0621,C005,C
S0621,C002,A
S0621,C007,F
S0621,C006,D
S0622,C005,B
S0622,C010,A
S0622,C006,C
S0623,C003,B
S0623,C007,A
S0623,C009,B
S0624,C004,B
S0624,C006,A
S0624,C001,A
S0624,C008,A
S0625,C005,B
S0625,C001,A
S0625,C004,A
S0625,C002,B
S0626,C004,A
S0626,C007,A
S0626,C006,C
S0627,C008,C
S0627,C001,B
S0627,C005,D
S0627,C007,A
S0628,C010,A
S0628,C008,F
S0628,C006,B
S0628,C001,D
S0628,C003,B
S0629,C006,A
S0629,C002,A
S0629,C005,B
S0630,C002,A
S0630,C001,D
S0630,C004,C
S0631,C006,C
S0631,C008,B
S0631,C010,D
S0632,C005,D
S0632,C002,D
S0632,C009,D
S0632,C010,A
S0633,C004,B
S0633,C006,D
S0633,C005,B
S0634,C003,B
S0634,C007,D
S0634,C004,D
S0634,C002,A
S0634,C008,B
S0635,C007,C
S0635,C005,C
S0635,C006,C
S0636,C007,C
S0636,C001,A
S0636,C009,A
S0637,C002,B
S0637,C005,D
S0637,C004,B
S0637,C009,B
S0637,C006,C
S0638,C001,D
S0638,C008,B
S0638,C003,A
S0639,C008,C
S0639,C004,A
S0639,C006,D
S0639,C007,B
S0640,C006,C
S0640,C007,D
S0640,C009,F
S0640,C005,A
S0640,C010,D
S0641,C007,C
S0641,C004,B
S0641,C008,C
S0641,C001,D
S0642,C010,B
S0642,C002,C
S0642,C001,A
S0643,C001,A
S0643,C003,A
S0643,C010,D
S0643,C004,A
S0644,C007,A
S0644,C004,D
S0644,C006,B
S0644,C009,A
S0644,C003,A
S0645,C003,D
S0645,C004,A
S0645,C005,C
S0645,C010,B
S0645,C008,A
S0646,C004,D
S0646,C005,A
S0646,C002,C
S0646,C001,B
S0646,C008,D
S0647,C008,C
S0647,C006,C
S0647,C002,F
S0647,C010,D
S0647,C005,D
S0648,C001,D
S0648,C003,A
S0648,C007,F
S0648,C006,A
S0649,C002,B
S0649,C005,D
S0649,C006,F
S0649,C007,C
S0650,C006,A
S0650,C010,A
S0650,C008,C
S0651,C009,F
S0651,C001,A
S0651,C002,C
S0651,C003,A
S0651,C004,A
S0652,C002,D
S0652,C007,B
S0652,C009,C
S0652,C008,C
S0652,C010,A
S0653,C003,A
S0653,C001,C
S0653,C006,A
S0653,C008,F
S0653,C004,F
S0654,C007,A
S0654,C008,A
S0654,C005,B
S0654,C006,B
S0655,C006,F
S0655,C002,B
S0655,C001,A
S0656,C008,D
S0656,C010,A
S0656,C004,D
S0657,C008,C
S0657,C004,B
S0657,C002,F
S0657,C001,B
S0657,C007,A
S0658,C007,F
S0658,C009,C
S0658,C008,B
S0658,C010,B
S0658,C006,A
S0659,C003,A
S0659,C006,C
S0659,C007,D
S0659,C005,B
S0660,C001,A
S0660,C009,C
S0660,C003,D
S0660,C007,B
S0660,C008,F
S0661,C004,C
S0661,C007,A
S0661,C001,B
S0661,C003,C
S0661,C002,B
S0662,C010,C
S0662,C009,A
S0662,C008,A
S0663,C002,B
S0663,C007,B
S0663,C008,B
S0663,C009,A
S0663,C010,A
S0664,C005,A
S0664,C007,B
S0664,C001,B
S0664,C006,C
S0665,C002,C
S0665,C009,D
S0665,C007,B
S0665,C005,B
S0665,C010,B
S0666,C007,C
S0666,C009,A
S0666,C005,A
S0666,C003,C
S0667,C001,D
S0667,C010,C
S0667,C008,A
S0668,C005,A
S0668,C007,D
S0668,C001,A
S0668,C008,C
S0668,C004,A
S0669,C005,A
S0669,C006,D
S0669,C001,A
S0670,C002,B
S0670,C005,A
S0670,C009,A
S0670,C006,B
S0671,C005,D
S0671,C008,A
S0671,C002,D
S0671,C007,F
S0671,C004,B
S0672,C003,A
S0672,C002,B
S0672,C004,A
S0673,C010,A
S0673,C009,C
S0673,C008,A
S0673,C001,B
S0673,C003,A
S0674,C001,C
S0674,C005,B
S0674,C004,F
S0674,C009,A
S0674,C010,F
S0675,C008,A
S0675,C009,B
S0675,C005,F
S0676,C008,A
S0676,C002,A
S0676,C004,D
S0676,C010,D
S0677,C001,A
S0677,C008,C
S0677,C005,C
S0677,C003,D
S0677,C010,A
S0678,C008,B
S0678,C001,C
S0678,C010,B
S0678,C003,B
S0678,C005,C
S0679,C001,A
S0679,C003,B
S0679,C010,A
S0679,C004,B
S0679,C002,B
S0680,C003,C
S0680,C008,B
S0680,C010,B
S0681,C002,B
S0681,C006,A
S0681,C009,A
S0681,C003,B
S0681,C007,C
S0682,C007,B
S0682,C003,A
S0682,C002,A
S0682,C005,A
S0683,C001,A
S0683,C006,B
S0683,C008,F
S0683,C002,B
S0684,C009,B
S0684,C002,A
S0684,C004,F
S0684,C010,A
S0685,C009,B
S0685,C005,A
S0685,C003,D
S0685,C001,B
S0685,C007,B
S0686,C001,A
S0686,C003,B
S0686,C009,B
S0686,C004,A
S0687,C008,A
S0687,C009,A
S0687,C010,A
S0688,C006,B
S0688,C004,B
S0688,C002,C
S0688,C005,A
S0688,C003,B
S0689,C001,D
S0689,C008,A
S0689,C007,D
S0690,C008,A
S0690,C006,D
S0690,C002,A
S0691,C006,A
S0691,C010,A
S0691,C005,D
S0691,C009,B
S0692,C004,B
S0692,C007,F
S0692,C003,B
S0692,C006,B
S0692,C008,A
S0693,C006,A
S0693,C009,A
S0693,C001,C
S0693,C003,B
S0694,C009,C
S0694,C003,D
S0694,C006,A
S0694,C010,B
S0695,C005,B
S0695,C009,A
S0695,C008,A
S0695,C007,C
S0696,C002,B
S0696,C010,A
S0696,C009,F
S0696,C004,C
S0696,C006,D
S0697,C009,A
S0697,C004,B
S0697,C003,A
S0698,C001,F
S0698,C003,B
S0698,C007,C
S0698,C006,A
S0699,C008,A
S0699,C002,A
S0699,C007,B
S0699,C005,D
S0700,C006,B
S0700,C003,F
S0700,C002,B
S0701,C003,C
S0701,C008,B
S0701,C006,A
S0702,C007,B
S0702,C001,F
S0702,C005,F
S0702,C003,B
S0703,C005,A
S0703,C008,C
S0703,C009,C
S0704,C010,A
S0704,C004,D
S0704,C007,A
S0704,C008,B
S0705,C003,B
S0705,C009,A
S0705,C010,D
S0706,C009,C
S0706,C004,A
S0706,C007,C
S0707,C001,A
S0707,C004,C
S0707,C005,D
S0707,C009,D
S0707,C006,D
S0708,C001,A
S0708,C005,B
S0708,C008,A
S0709,C005,A
S0709,C010,C
S0709,C001,A
S0709,C003,D
S0710,C003,B
S0710,C009,A
S0710,C005,A
S0711,C001,A
S0711,C009,A
S0711,C010,C
S0711,C007,D
S0712,C003,A
S0712,C001,C
S0712,C005,A
S0712,C002,A
S0712,C010,B
S0713,C005,A
S0713,C006,A
S0713,C010,F
S0714,C008,B
S0714,C001,B
S0714,C010,A
S0714,C007,C
S0715,C001,C
S0715,C006,A
S0715,C003,A
S0716,C002,A
S0716,C009,C
S0716,C005,F
S0716,C007,D
S0717,C007,F
S0717,C010,A
S0717,C002,B
S0717,C001,A
S0718,C003,C
S0718,C006,A
S0718,C007,B
S0718,C002,F
S0718,C009,A
S0719,C007,B
S0719,C004,B
S0719,C008,C
S0720,C001,B
S0720,C005,A
S0720,C008,C
S0721,C003,A
S0721,C008,B
S0721,C004,A
S0721,C009,B
S0722,C004,B
S0722,C002,D
S0722,C001,A
S0723,C005,B
S0723,C002,B
S0723,C001,B
S0724,C006,A
S0724,C002,B
S0724,C003,A
S0725,C004,B
S0725,C007,C
S0725,C003,B
S0725,C010,D
S0725,C001,C
S0726,C004,B
S0726,C003,A
S0726,C007,C
S0726,C010,B
S0726,C002,A
S0727,C008,D
S0727,C001,C
S0727,C010,C
S0728,C006,D
S0728,C010,A
S0728,C002,A
S0728,C005,A
S0729,C006,C
S0729,C002,A
S0729,C010,A
S0729,C005,B
S0730,C010,C
S0730,C009,A
S0730,C008,F
S0731,C009,C
S0731,C001,A
S0731,C005,A
S0732,C007,C
S0732,C010,A
S0732,C002,B
S0733,C008,C
S0733,C006,B
S0733,C007,C
S0734,C008,A
S0734,C010,A
S0734,C006,F
S0734,C009,A
S0735,C007,D
S0735,C010,B
S0735,C006,B
S0735,C005,C
S0736,C008,F
S0736,C007,C
S0736,C002,A
S0737,C004,B
S0737,C001,B
S0737,C008,B
S0737,C010,A
S0738,C001,B
S0738,C010,B
S0738,C003,B
S0738,C005,C
S0738,C006,A
S0739,C008,A
S0739,C006,B
S0739,C010,B
S0740,C010,C
S0740,C001,B
S0740,C008,B
S0741,C004,B
S0741,C005,A
S0741,C006,A
S0742,C009,B
S0742,C002,C
S0742,C003,F
S0742,C005,B
S0742,C007,D
S0743,C010,A
S0743,C005,A
S0743,C004,C
S0744,C004,A
S0744,C006,B
S0744,C008,A
S0744,C010,C
S0745,C002,A
S0745,C001,B
S0745,C008,A
S0746,C006,B
S0746,C004,B
S0746,C009,A
S0746,C002,A
S0746,C001,D
S0747,C009,A
S0747,C004,B
S0747,C005,C
S0747,C002,B
S0748,C001,C
S0748,C004,A
S0748,C008,B
S0749,C005,B
S0749,C008,F
S0749,C004,A
S0750,C007,B
S0750,C005,C
S0750,C010,A
S0751,C003,F
S0751,C010,B
S0751,C008,F
S0751,C006,D
S0752,C003,B
S0752,C001,A
S0752,C007,A
S0752,C002,B
S0753,C002,D
S0753,C008,A
S0753,C005,A
S0753,C006,B
S0753,C003,A
S0754,C007,B
S0754,C005,A
S0754,C010,C
S0754,C008,B
S0754,C009,A
S0755,C005,B
S0755,C010,A
S0755,C006,C
S0755,C007,C
S0756,C002,B
S0756,C010,C
S0756,C007,C
S0757,C010,A
S0757,C007,B
S0757,C006,C
S0758,C008,B
S0758,C005,B
S0758,C003,A
S0758,C009,F
S0758,C002,A
S0759,C003,A
S0759,C007,A
S0759,C004,A
S0759,C001,B
S0760,C008,C
S0760,C001,B
S0760,C010,D
S0760,C004,F
S0761,C003,B
S0761,C010,D
S0761,C002,C
S0761,C001,B
S0761,C008,C
S0762,C009,A
S0762,C002,A
S0762,C003,A
S0763,C004,A
S0763,C008,A
S0763,C005,C
S0764,C010,C
S0764,C001,C
S0764,C009,C
S0765,C002,D
S0765,C010,B
S0765,C005,D
S0765,C008,A
S0765,C006,A
S0766,C010,D
S0766,C005,C
S0766,C008,A
S0767,C007,C
S0767,C008,A
S0767,C006,A
S0767,C001,A
S0768,C010,A
S0768,C009,F
S0768,C006,C
S0768,C002,A
S0768,C005,B
S0769,C009,A
S0769,C005,C
S0769,C002,A
S0769,C010,C
S0770,C007,B
S0770,C003,C
S0770,C004,C
S0770,C006,A
S0770,C001,A
S0771,C010,C
S0771,C003,B
S0771,C002,D
S0771,C008,B
S0772,C001,A
S0772,C010,B
S0772,C003,D
S0772,C008,B
S0773,C007,A
S0773,C010,D
S0773,C002,A
S0773,C009,A
S0773,C005,A
S0774,C009,A
S0774,C001,B
S0774,C010,C
S0774,C002,C
S0775,C004,C
S0775,C009,C
S0775,C010,B
S0775,C001,C
S0776,C005,D
S0776,C001,D
S0776,C006,B
S0776,C002,C
S0777,C003,D
S0777,C004,A
S0777,C002,A
S0778,C007,C
S0778,C010,B
